accession_id,replicate_id,shoots 21d protocol b,shoots 21d protocol a,callus score 21d protocol b,area 15d protocol a,area 15d protocol b,callus score 21d protocol a,undefined structures 21d protocol b,undefined structures 21d protocol a,undefined structures 15d protocol b,undefined structures 15d protocol a,callus score 15d protocol b,callus score 15d protocol a,root-like structures 21d protocol b,root-like structures 21d protocol a,greening 15d protocol a,greening 15d protocol b,shoots 15d protocol b,shoots 15d protocol a,root-like structures 15d protocol b,root-like structures 15d protocol a,greening 21d protocol a,greening 21d protocol b,shoot primordia 15d protocol b,shoot primordia 15d protocol a,area 21d protocol a,shoot primordia 21d protocol b,shoot primordia 21d protocol a,area 21d protocol b
7169,68279,0.0,0.0,2.0,36016.0,89716.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,73.193,95.195,0.0,0.0,6.0,0.0,67.42,85.435,0.0,0.0,23136.0,0.0,0.0,72811.0
7169,68280,0.0,0.0,1.0,34426.0,43520.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,80.831,84.481,0.0,0.0,3.0,0.0,72.987,84.857,0.0,0.0,27661.0,0.0,0.0,120659.0
7169,68281,0.0,0.0,1.0,18146.0,46047.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,88.277,91.442,0.0,0.0,2.0,0.0,70.986,91.376,0.0,0.0,24637.0,0.0,0.0,103982.0
7169,68282,0.0,0.0,1.0,55495.0,82998.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,97.395,94.127,0.0,0.0,4.0,3.0,82.756,75.679,0.0,0.0,101957.0,0.0,0.0,32564.0
7169,68283,0.0,0.0,2.0,23137.0,55758.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,2.0,88.465,94.716,0.0,0.0,2.0,0.0,73.075,88.575,0.0,0.0,26228.0,0.0,0.0,95272.0
7169,68284,0.0,0.0,1.0,9106.0,68009.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,78.282,82.319,0.0,0.0,3.0,0.0,68.161,76.93,2.0,0.0,2559.0,0.0,0.0,57901.0
7177,68285,0.0,0.0,1.0,24358.0,67916.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,89.504,95.333,0.0,0.0,2.0,0.0,70.07,70.127,0.0,7.0,25103.0,0.0,0.0,71887.0
7177,68286,7.0,0.0,1.0,26715.0,100320.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,90.796,97.452,6.0,0.0,0.0,0.0,69.474,81.636,3.0,0.0,3208.0,1.0,0.0,164120.0
7177,68287,0.0,0.0,1.0,17816.0,18822.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,78.707,99.414,0.0,0.0,1.0,0.0,66.865,74.083,0.0,0.0,1236.0,0.0,0.0,22117.0
7177,68288,0.0,0.0,1.0,32312.0,63066.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,72.083,96.031,0.0,0.0,3.0,0.0,0.0,70.979,0.0,0.0,0.0,0.0,0.0,43165.0
7177,68289,0.0,0.0,1.0,14614.0,53775.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,86.341,93.224,0.0,0.0,2.0,0.0,70.456,78.663,0.0,0.0,7641.0,0.0,0.0,41401.0
7177,68290,0.0,0.0,1.0,36152.0,25637.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,77.707,83.997,0.0,0.0,0.0,0.0,67.623,72.185,0.0,0.0,27705.0,0.0,7.0,31249.0
7177,68291,0.0,2.0,0.0,27869.0,43481.0,1.0,0.0,10.0,0.0,0.0,1.0,1.0,2.0,0.0,80.732,86.456,0.0,0.0,1.0,1.0,84.048,70.499,0.0,0.0,72484.0,0.0,4.0,35362.0
7177,68292,0.0,0.0,1.0,2661.0,64596.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,73.797,94.972,0.0,0.0,1.0,0.0,74.748,74.27,1.0,0.0,15025.0,0.0,0.0,56943.0
7177,68293,0.0,0.0,1.0,11242.0,20960.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,74.646,101.142,0.0,0.0,3.0,0.0,66.693,89.318,2.0,0.0,6554.0,0.0,0.0,53171.0
7177,68294,0.0,0.0,0.0,1404.0,21902.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,77.046,89.979,0.0,0.0,1.0,0.0,63.797,70.404,0.0,0.0,26152.0,0.0,0.0,3733.0
7177,68295,0.0,0.0,1.0,12317.0,53063.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,82.619,91.804,0.0,0.0,5.0,0.0,73.718,81.777,0.0,0.0,21359.0,0.0,0.0,69745.0
7177,68296,0.0,0.0,0.0,32881.0,44426.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,79.399,90.428,0.0,0.0,3.0,0.0,70.956,71.999,0.0,0.0,19336.0,0.0,0.0,29890.0
7192,68297,0.0,0.0,1.0,10002.0,46120.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,2.0,82.741,97.69,0.0,0.0,9.0,5.0,80.103,79.836,0.0,0.0,14611.0,0.0,0.0,55017.0
7192,68298,0.0,0.0,0.0,15554.0,17117.0,0.0,6.0,0.0,6.0,0.0,1.0,1.0,0.0,1.0,77.73,102.654,0.0,0.0,0.0,2.0,73.806,84.467,0.0,0.0,47900.0,0.0,0.0,43015.0
7192,68299,0.0,0.0,1.0,14994.0,96051.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12.0,4.0,88.213,102.441,0.0,0.0,12.0,4.0,84.646,88.541,0.0,0.0,29707.0,0.0,0.0,137484.0
7192,68300,0.0,0.0,1.0,16132.0,47239.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13.0,0.0,74.6,94.624,0.0,0.0,12.0,0.0,78.023,80.799,0.0,0.0,34101.0,0.0,0.0,61990.0
7192,68301,0.0,0.0,1.0,11032.0,51292.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12.0,3.0,77.107,100.212,0.0,0.0,11.0,3.0,71.801,90.997,0.0,0.0,21983.0,0.0,0.0,73245.0
7192,68302,0.0,0.0,1.0,33478.0,58601.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,3.0,78.511,95.392,0.0,0.0,9.0,3.0,76.323,76.692,0.0,0.0,64610.0,0.0,0.0,65497.0
7192,68303,0.0,0.0,0.0,25288.0,47755.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,3.0,74.528,95.543,0.0,0.0,5.0,2.0,76.187,76.541,0.0,0.0,43781.0,0.0,0.0,38397.0
7192,68304,0.0,0.0,0.0,8087.0,68986.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,64.632,93.591,0.0,0.0,10.0,0.0,72.397,74.842,0.0,0.0,24423.0,0.0,0.0,73326.0
7192,68305,0.0,0.0,1.0,20588.0,140377.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,83.669,98.535,0.0,0.0,7.0,1.0,74.214,78.434,0.0,0.0,21529.0,0.0,0.0,159764.0
7192,68306,0.0,0.0,1.0,16494.0,60970.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,4.0,74.623,99.972,0.0,0.0,8.0,3.0,75.72,82.522,0.0,0.0,36669.0,0.0,0.0,75786.0
7192,68307,0.0,0.0,0.0,12211.0,44216.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,8.0,73.684,99.12,0.0,0.0,9.0,7.0,71.448,76.327,0.0,0.0,24903.0,0.0,0.0,48025.0
7192,68308,0.0,0.0,0.0,33201.0,68305.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,10.0,79.265,74.73,0.0,0.0,2.0,7.0,71.136,67.711,0.0,0.0,30018.0,0.0,0.0,23481.0
7192,68309,0.0,,1.0,,46120.0,,0.0,,0.0,,1.0,,4.0,,,97.69,0.0,,4.0,,,79.836,0.0,,,0.0,,55017.0
7192,68310,0.0,,2.0,,17117.0,,0.0,,0.0,,1.0,,8.0,,,102.654,0.0,,9.0,,,84.467,0.0,,,0.0,,43015.0
7192,68311,0.0,,0.0,,96051.0,,0.0,,0.0,,1.0,,2.0,,,102.441,0.0,,2.0,,,88.541,0.0,,,0.0,,137484.0
7192,68312,0.0,,0.0,,47239.0,,0.0,,0.0,,1.0,,3.0,,,94.624,0.0,,3.0,,,80.799,0.0,,,0.0,,61990.0
7192,68313,0.0,,1.0,,51292.0,,0.0,,0.0,,1.0,,0.0,,,100.212,0.0,,0.0,,,90.997,1.0,,,7.0,,73245.0
7199,68314,0.0,0.0,2.0,37654.0,55418.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,82.868,98.916,0.0,0.0,4.0,1.0,72.796,88.073,0.0,0.0,19713.0,2.0,0.0,78554.0
7199,68315,0.0,0.0,2.0,19830.0,77504.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,85.512,109.071,0.0,0.0,3.0,0.0,68.711,98.23,0.0,0.0,20360.0,0.0,0.0,94396.0
7199,68316,0.0,0.0,3.0,18792.0,51131.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,14.0,1.0,90.943,110.475,0.0,0.0,9.0,1.0,73.097,104.98,0.0,0.0,17595.0,0.0,0.0,93549.0
7199,68317,0.0,0.0,2.0,13389.0,56594.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,77.938,101.685,0.0,0.0,5.0,1.0,68.488,96.678,0.0,0.0,10824.0,0.0,0.0,86949.0
7199,68318,0.0,0.0,1.0,7348.0,26904.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,84.139,94.938,0.0,0.0,2.0,0.0,69.963,84.647,0.0,0.0,5370.0,0.0,0.0,38851.0
7199,68319,0.0,0.0,2.0,39293.0,73956.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,4.0,94.59,101.161,0.0,0.0,8.0,3.0,83.122,84.254,0.0,0.0,29785.0,0.0,0.0,110399.0
7199,68320,0.0,0.0,1.0,42893.0,67624.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,84.863,101.518,0.0,0.0,1.0,2.0,62.725,89.605,0.0,0.0,1736.0,0.0,0.0,60702.0
7199,68321,0.0,0.0,1.0,22959.0,29967.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,88.629,76.98,0.0,0.0,2.0,3.0,71.986,69.827,0.0,0.0,16247.0,0.0,0.0,47503.0
7199,68322,0.0,0.0,0.0,12006.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,83.797,73.565,0.0,0.0,0.0,0.0,69.955,78.751,0.0,0.0,5149.0,0.0,0.0,1306.0
7199,68323,0.0,0.0,2.0,28937.0,37153.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,80.551,92.448,0.0,0.0,4.0,2.0,71.707,82.663,0.0,0.0,20195.0,0.0,0.0,54621.0
7199,68324,0.0,0.0,1.0,11539.0,84693.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,95.787,92.171,0.0,0.0,2.0,0.0,75.416,84.74,0.0,0.0,13935.0,0.0,0.0,113414.0
7199,68325,0.0,0.0,1.0,15255.0,72896.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,76.128,85.105,0.0,0.0,1.0,1.0,66.954,74.936,0.0,0.0,3177.0,0.0,0.0,79045.0
7199,68326,0.0,,0.0,,55418.0,,0.0,,0.0,,1.0,,2.0,,,98.916,0.0,,2.0,,,88.073,0.0,,,0.0,,78554.0
7199,68327,0.0,,2.0,,77504.0,,0.0,,0.0,,2.0,,5.0,,,109.071,0.0,,4.0,,,98.23,0.0,,,0.0,,94396.0
7199,68328,0.0,,1.0,,51131.0,,0.0,,0.0,,1.0,,5.0,,,110.475,0.0,,5.0,,,104.98,2.0,,,0.0,,93549.0
7199,68329,0.0,,2.0,,56594.0,,3.0,,3.0,,3.0,,11.0,,,101.685,0.0,,10.0,,,96.678,0.0,,,0.0,,86949.0
7199,68330,0.0,,1.0,,26904.0,,0.0,,1.0,,1.0,,14.0,,,94.938,0.0,,12.0,,,84.647,0.0,,,0.0,,38851.0
7199,68331,0.0,,1.0,,73956.0,,0.0,,0.0,,2.0,,7.0,,,101.161,0.0,,5.0,,,84.254,0.0,,,0.0,,110399.0
7199,68332,0.0,,1.0,,67624.0,,0.0,,1.0,,2.0,,8.0,,,101.518,0.0,,7.0,,,89.605,0.0,,,0.0,,60702.0
7199,68333,0.0,,1.0,,29967.0,,0.0,,0.0,,1.0,,3.0,,,76.98,0.0,,3.0,,,69.827,0.0,,,0.0,,47503.0
7199,68334,0.0,,2.0,,46.0,,0.0,,1.0,,2.0,,6.0,,,73.565,0.0,,5.0,,,78.751,0.0,,,0.0,,1306.0
7199,68335,0.0,,1.0,,37153.0,,0.0,,0.0,,1.0,,4.0,,,92.448,0.0,,4.0,,,82.663,1.0,,,0.0,,54621.0
7199,68336,0.0,,1.0,,84693.0,,0.0,,0.0,,2.0,,4.0,,,92.171,0.0,,4.0,,,84.74,0.0,,,0.0,,113414.0
7199,68337,0.0,,1.0,,72896.0,,0.0,,0.0,,2.0,,2.0,,,85.105,0.0,,2.0,,,74.936,0.0,,,0.0,,79045.0
7202,68338,0.0,0.0,2.0,28708.0,90510.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,4.0,3.0,92.963,110.919,0.0,0.0,4.0,3.0,77.314,97.769,0.0,0.0,20702.0,0.0,0.0,146618.0
7202,68339,0.0,0.0,2.0,13533.0,66550.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,80.765,104.294,0.0,0.0,1.0,3.0,63.438,90.899,0.0,0.0,8260.0,0.0,0.0,96475.0
7202,68340,0.0,0.0,2.0,17996.0,70373.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,82.221,100.233,0.0,0.0,1.0,0.0,68.267,91.498,0.0,0.0,20764.0,0.0,0.0,96974.0
7202,68341,0.0,0.0,2.0,3917.0,77352.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,70.97,118.539,0.0,0.0,6.0,0.0,68.952,104.448,0.0,0.0,3867.0,0.0,0.0,147084.0
7202,68342,0.0,0.0,2.0,28546.0,94411.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,4.0,2.0,83.191,109.19,0.0,0.0,2.0,2.0,65.608,94.146,0.0,0.0,15710.0,0.0,0.0,125838.0
7202,68343,0.0,0.0,1.0,4181.0,45430.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,74.045,102.135,0.0,0.0,4.0,0.0,69.374,89.048,0.0,0.0,257.0,0.0,0.0,74834.0
7202,68344,0.0,0.0,1.0,25421.0,86474.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,6.0,3.0,90.711,95.176,0.0,0.0,5.0,1.0,72.636,82.541,0.0,0.0,26528.0,0.0,0.0,122098.0
7202,68345,0.0,0.0,2.0,44754.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,2.0,85.786,0.0,0.0,0.0,5.0,0.0,69.613,88.385,0.0,0.0,49887.0,0.0,0.0,84183.0
7202,68346,0.0,0.0,1.0,36224.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,98.289,0.0,0.0,0.0,5.0,0.0,80.668,86.624,0.0,0.0,47251.0,0.0,0.0,129314.0
7202,68347,0.0,0.0,1.0,34046.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,93.974,0.0,0.0,0.0,2.0,3.0,78.19,77.405,0.0,0.0,41444.0,0.0,0.0,66558.0
7202,68348,0.0,0.0,1.0,34549.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,1.0,97.967,0.0,0.0,0.0,5.0,1.0,81.949,88.02,0.0,0.0,44503.0,0.0,0.0,131992.0
7202,68349,0.0,0.0,1.0,31481.0,53342.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,2.0,92.916,97.418,0.0,0.0,5.0,2.0,67.986,89.336,1.0,0.0,16432.0,1.0,0.0,83701.0
7203,68350,0.0,0.0,1.0,20420.0,7353.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,88.726,90.838,0.0,0.0,0.0,0.0,69.042,79.059,0.0,0.0,9076.0,0.0,0.0,13024.0
7203,68351,0.0,0.0,1.0,12160.0,4165.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,91.165,99.785,0.0,0.0,1.0,2.0,81.697,86.903,0.0,0.0,16936.0,0.0,0.0,13689.0
7203,68352,0.0,0.0,1.0,11646.0,5025.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,76.026,95.098,0.0,0.0,0.0,0.0,71.499,83.666,0.0,0.0,16600.0,0.0,0.0,12015.0
7203,68353,0.0,0.0,0.0,5016.0,24683.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,76.672,101.854,0.0,0.0,0.0,0.0,74.538,85.361,0.0,0.0,6549.0,0.0,0.0,36405.0
7203,68354,0.0,0.0,1.0,12881.0,5055.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,78.682,103.74,0.0,0.0,0.0,0.0,71.82,80.742,0.0,0.0,32164.0,0.0,0.0,13471.0
7203,68355,0.0,0.0,1.0,11129.0,7846.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,69.996,90.611,0.0,0.0,0.0,0.0,67.454,82.004,0.0,0.0,8388.0,0.0,0.0,14813.0
7203,68356,0.0,0.0,1.0,5994.0,12871.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,76.825,94.175,0.0,0.0,0.0,0.0,68.427,80.796,0.0,0.0,4596.0,0.0,0.0,14730.0
7203,68357,0.0,0.0,1.0,3689.0,8530.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,82.118,103.802,0.0,0.0,1.0,0.0,66.691,86.052,0.0,0.0,3031.0,0.0,0.0,15924.0
7203,68358,0.0,0.0,1.0,3091.0,41031.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,73.632,102.787,0.0,0.0,7.0,0.0,62.063,82.575,0.0,0.0,1438.0,0.0,0.0,74072.0
7203,68359,0.0,0.0,1.0,5915.0,20180.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,82.46,103.698,0.0,0.0,1.0,0.0,77.284,89.825,0.0,0.0,6034.0,0.0,0.0,55020.0
7203,68360,0.0,0.0,1.0,17044.0,4868.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,78.267,92.303,0.0,0.0,0.0,0.0,71.665,85.537,0.0,0.0,15950.0,0.0,0.0,11903.0
7203,68361,0.0,0.0,0.0,4397.0,5191.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,69.684,97.421,0.0,0.0,0.0,0.0,68.957,78.609,0.0,0.0,4254.0,0.0,0.0,9743.0
7203,68362,0.0,,1.0,,7353.0,,0.0,,0.0,,1.0,,0.0,,,90.838,0.0,,0.0,,,79.059,0.0,,,0.0,,13024.0
7203,68363,0.0,,1.0,,4165.0,,0.0,,0.0,,1.0,,0.0,,,99.785,0.0,,0.0,,,86.903,0.0,,,0.0,,13689.0
7203,68364,0.0,,1.0,,5025.0,,0.0,,0.0,,1.0,,0.0,,,95.098,0.0,,0.0,,,83.666,0.0,,,0.0,,12015.0
7203,68365,0.0,,1.0,,24683.0,,1.0,,2.0,,1.0,,1.0,,,101.854,0.0,,0.0,,,85.361,0.0,,,0.0,,36405.0
7203,68366,0.0,,1.0,,5055.0,,0.0,,0.0,,1.0,,0.0,,,103.74,0.0,,0.0,,,80.742,0.0,,,0.0,,13471.0
7203,68367,0.0,,1.0,,7846.0,,0.0,,0.0,,1.0,,0.0,,,90.611,0.0,,0.0,,,82.004,0.0,,,0.0,,14813.0
7203,68368,0.0,,1.0,,12871.0,,0.0,,0.0,,1.0,,0.0,,,94.175,0.0,,0.0,,,80.796,0.0,,,0.0,,14730.0
7203,68369,0.0,,1.0,,8530.0,,0.0,,0.0,,1.0,,0.0,,,103.802,0.0,,0.0,,,86.052,0.0,,,0.0,,15924.0
7203,68370,0.0,,1.0,,41031.0,,0.0,,0.0,,1.0,,1.0,,,102.787,0.0,,1.0,,,82.575,0.0,,,0.0,,74072.0
7203,68371,0.0,,1.0,,20180.0,,0.0,,0.0,,1.0,,0.0,,,103.698,0.0,,0.0,,,89.825,0.0,,,0.0,,55020.0
7203,68372,0.0,,2.0,,4868.0,,1.0,,1.0,,2.0,,0.0,,,92.303,0.0,,0.0,,,85.537,0.0,,,0.0,,11903.0
7203,68373,0.0,,1.0,,5191.0,,0.0,,0.0,,1.0,,0.0,,,97.421,0.0,,0.0,,,78.609,0.0,,,0.0,,9743.0
7207,68374,13.0,0.0,1.0,33078.0,235127.0,1.0,3.0,0.0,3.0,0.0,2.0,1.0,4.0,3.0,81.853,105.061,10.0,0.0,4.0,3.0,76.523,102.045,6.0,0.0,38915.0,0.0,0.0,429029.0
7207,68375,0.0,0.0,1.0,31951.0,84557.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,7.0,4.0,89.859,110.388,0.0,0.0,7.0,3.0,87.753,96.247,0.0,0.0,43178.0,0.0,0.0,90917.0
7207,68376,2.0,0.0,1.0,21450.0,41162.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,3.0,93.91,101.68,2.0,0.0,3.0,3.0,80.636,93.851,1.0,0.0,24623.0,2.0,0.0,49787.0
7207,68377,0.0,3.0,1.0,18324.0,24397.0,1.0,0.0,5.0,0.0,0.0,1.0,1.0,7.0,0.0,87.774,108.858,1.0,0.0,5.0,0.0,89.025,97.753,3.0,4.0,84072.0,1.0,1.0,21882.0
7207,68378,30.0,18.0,2.0,121694.0,209690.0,2.0,2.0,21.0,7.0,11.0,2.0,1.0,4.0,0.0,102.912,115.816,16.0,6.0,5.0,0.0,99.396,115.288,15.0,5.0,404116.0,5.0,0.0,525620.0
7207,68379,0.0,12.0,1.0,58748.0,42936.0,2.0,0.0,7.0,0.0,2.0,2.0,2.0,4.0,0.0,88.794,108.433,0.0,4.0,2.0,0.0,91.032,94.546,1.0,6.0,258239.0,0.0,0.0,50923.0
7207,68380,0.0,0.0,1.0,35765.0,17464.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,81.011,98.987,0.0,0.0,0.0,3.0,77.01,83.518,0.0,0.0,30083.0,0.0,0.0,16105.0
7207,68381,17.0,0.0,2.0,17022.0,60614.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,12.0,3.0,72.289,108.428,9.0,0.0,10.0,3.0,67.524,100.786,3.0,0.0,17134.0,1.0,0.0,381924.0
7207,68382,2.0,0.0,2.0,9546.0,41698.0,1.0,2.0,0.0,1.0,0.0,2.0,1.0,8.0,0.0,69.569,106.056,2.0,0.0,8.0,1.0,70.15,96.468,1.0,0.0,7930.0,2.0,0.0,61513.0
7207,68383,11.0,0.0,2.0,30019.0,102524.0,1.0,1.0,0.0,2.0,0.0,3.0,1.0,7.0,4.0,85.807,120.193,10.0,0.0,7.0,5.0,78.967,101.443,4.0,0.0,27790.0,0.0,0.0,212016.0
7207,68384,0.0,0.0,2.0,13686.0,59310.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,5.0,0.0,93.917,120.055,0.0,0.0,5.0,0.0,88.119,104.085,0.0,0.0,24278.0,0.0,0.0,65556.0
7207,68385,13.0,0.0,2.0,14002.0,88078.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,3.0,2.0,75.956,115.519,4.0,0.0,6.0,1.0,73.731,96.405,6.0,0.0,6412.0,3.0,0.0,300144.0
7208,68386,2.0,0.0,1.0,2444.0,546.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.731,94.901,0.0,0.0,0.0,0.0,105.541,91.008,0.0,0.0,4850.0,4.0,0.0,18743.0
7208,68387,0.0,0.0,1.0,562.0,16228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.098,86.684,0.0,0.0,0.0,0.0,85.345,66.33,0.0,0.0,3755.0,0.0,0.0,34896.0
7208,68388,0.0,0.0,1.0,6150.0,15196.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,97.511,91.782,0.0,0.0,3.0,0.0,95.41,77.34,0.0,0.0,9838.0,0.0,0.0,29335.0
7208,68389,0.0,0.0,1.0,3003.0,4048.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,88.836,83.152,0.0,0.0,0.0,1.0,96.836,73.276,0.0,0.0,10251.0,0.0,0.0,8730.0
7208,68390,0.0,0.0,1.0,9725.0,5558.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,87.231,87.045,0.0,0.0,1.0,0.0,84.67,71.433,0.0,0.0,8448.0,1.0,0.0,12034.0
7208,68391,0.0,0.0,0.0,6067.0,6631.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,93.082,80.409,0.0,0.0,0.0,1.0,94.052,65.291,0.0,0.0,9886.0,0.0,0.0,10732.0
7208,68392,0.0,0.0,1.0,2535.0,8737.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.776,63.742,0.0,0.0,0.0,0.0,80.969,69.043,0.0,0.0,10553.0,0.0,0.0,2646.0
7208,68393,0.0,0.0,1.0,1008.0,16638.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,69.558,94.13,0.0,0.0,2.0,0.0,94.539,80.899,0.0,0.0,3393.0,0.0,0.0,36789.0
7208,68394,0.0,0.0,1.0,18770.0,7644.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,84.881,83.417,0.0,0.0,1.0,0.0,89.128,72.598,0.0,0.0,22059.0,0.0,0.0,10927.0
7208,68395,0.0,0.0,1.0,1780.0,3141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.498,73.215,0.0,0.0,1.0,0.0,104.027,65.678,0.0,0.0,1746.0,0.0,0.0,6115.0
7208,68396,0.0,0.0,1.0,4304.0,8076.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,92.795,72.995,0.0,0.0,0.0,0.0,90.117,69.352,0.0,0.0,10449.0,5.0,0.0,22033.0
7208,68397,0.0,0.0,1.0,8584.0,8794.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,77.288,70.803,0.0,0.0,1.0,0.0,85.908,74.332,0.0,0.0,11658.0,0.0,0.0,8218.0
7209,68398,0.0,0.0,0.0,27293.0,14139.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,79.938,75.365,0.0,0.0,2.0,2.0,68.581,66.35,0.0,0.0,25254.0,0.0,0.0,11022.0
7209,68399,0.0,0.0,0.0,19461.0,10072.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,90.817,83.572,0.0,0.0,1.0,3.0,86.872,71.506,0.0,0.0,38195.0,0.0,0.0,17613.0
7209,68400,0.0,0.0,0.0,1876.0,33666.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,87.959,87.684,0.0,0.0,0.0,1.0,80.84,67.229,0.0,0.0,5030.0,0.0,0.0,20622.0
