accession_id,replicate_id,Ni60,K39,Na23,Ca43,B11,S34,Se82,P31,Rb85,Fe57,As75,Cd111,Li7,Mo98,Mn55,Mg25,Co59,Zn66,Cu65
6917,12610,8.086062003,53082.56984,498.8871889,55877.45094,93.363957,14373.90197,22.02621784,10466.40035,128.5666474,112.9129988,0.497723651,0.769578373,21.04418271,12.05361146,95.63070667,8213.65239,0.439000515,46.72774956,14.37799822
6917,12611,5.857902695,57339.19579,592.2243617,56159.34445,98.96760205,12776.42807,16.79204267,11206.18234,142.7756994,110.3952133,0.373292739,1.089179745,20.27661374,9.802962707,62.40505792,8767.008716,0.493526056,39.77708283,13.19037751
6917,12612,6.423927035,45985.15063,532.7685826,65889.96203,108.9095529,11532.07999,21.95882503,9435.396397,104.7650813,123.4683306,0.348406556,0.927115593,23.70326094,11.04606076,74.4592599,9236.439332,0.457175695,25.46283849,11.56469999
6917,12613,6.262205795,49698.16174,359.5347898,62920.94029,122.4667587,13099.28596,13.9278481,9872.229353,102.7095425,121.2410588,0.298634191,0.836576961,18.48561946,17.47243372,76.29749929,8351.991472,0.416631062,28.07794082,12.62577095
6917,12614,6.522756682,51331.03469,413.2970014,58000.79215,114.6035794,11305.63106,13.04050939,9449.077966,103.9900421,111.0730786,0.510166743,0.797645349,18.3576913,14.81111864,103.6281045,8147.249631,0.409640608,30.00485833,13.10276615
6917,12615,7.160657129,45485.14668,342.7340987,59942.29761,123.0090469,11741.7134,14.61300837,8935.04187,96.18348782,111.5572681,0.522609834,0.709822876,23.29206328,16.95817589,112.6819617,8055.023577,0.452981423,30.00485833,14.54348635
6917,12616,6.898285033,43728.99127,400.3714826,61103.49096,125.2523549,11503.79565,15.82003161,8510.525503,100.7739864,116.3567212,0.703548106,0.903006356,28.90309982,12.07363949,100.5796811,9143.993278,0.471187993,36.86366521,12.38289733
6917,12617,6.324252706,46871.34623,508.4768063,60764.25722,121.6544416,11519.06482,15.53874872,9424.13757,108.3681983,115.4631969,0.533334854,0.686219631,24.82937187,13.90943938,89.30222168,8870.396556,0.452750202,33.13063582,12.16011657
6917,12618,7.165506978,48531.3625,563.4336949,65857.69401,124.5777461,10467.52771,14.63523399,8657.339315,97.96440617,121.0229037,0.408511803,0.665029951,21.75370726,15.1414142,77.56088144,9840.687786,0.36260989,29.77090937,11.6124472
6917,12619,7.046741669,51022.90985,447.0898613,63449.52893,129.8621812,11420.32416,13.01572644,9039.803323,106.1706058,127.2775738,0.397164253,0.675624791,22.08978982,11.2494612,85.64271704,9344.305163,0.391290899,34.81049904,12.48500518
6917,12620,6.611268869,46335.26758,490.0908637,62945.60905,136.4958337,10761.71379,16.33145505,8891.119271,96.90733638,114.5696725,0.658157905,0.863886947,26.65236513,12.05074565,83.86966127,9257.340491,0.461969098,33.97056743,12.30863708
6917,12621,6.848799487,48299.87399,435.5358537,64566.83075,135.0341815,11584.2133,15.62398596,9335.301186,91.08418001,123.1077937,0.431206903,0.785648129,22.72121765,11.25947726,99.9096309,9550.479835,0.406655724,31.54409833,11.66814239
6917,12622,5.924649414,49815.68098,479.5965682,55828.51047,99.64367652,12498.33985,18.1294261,8423.970443,125.441478,108.3410206,0.549858992,0.908823729,31.61772491,10.5117872,81.27836074,8157.392413,0.585203265,40.53826663,11.35308153
6917,12623,6.144080873,48836.71913,539.3618125,56236.99577,106.5351326,11965.93259,16.91709025,8783.614502,122.1965539,107.692272,0.633533187,0.994561817,29.84852163,10.67554888,92.66540716,8288.873018,0.573280618,37.73562103,11.22769609
6917,12624,7.279400165,50219.05818,426.2502326,66272.99241,129.5819694,11300.1589,11.66734232,9192.660216,98.63181088,123.1695606,0.442277885,0.793553633,19.35269603,15.11209892,86.53924541,9624.193769,0.378544047,44.74223502,11.62664976
6917,12625,6.554322298,44838.51166,353.560429,60066.07701,132.9712101,10921.22888,15.2598605,9641.227256,90.99669533,114.2724366,0.466184798,0.826896223,25.76741467,12.75200415,74.52919948,8724.344241,0.301046841,34.03212507,12.6639293
6917,12626,6.392133828,44394.89032,642.1510932,56940.60233,151.3860845,10368.71081,17.60667578,8620.589036,97.51257235,106.6728099,0.549858992,1.205096454,36.7082546,8.995118587,83.28580357,8848.364953,0.431202406,35.13316441,12.80071342
6917,12627,6.353971835,47051.93878,467.2792029,54841.96225,123.7072855,12645.46631,22.85642371,9535.507711,100.3670644,100.8340722,0.669393556,0.82118035,31.57430888,11.36377606,76.61740151,8244.113663,0.337808336,38.03590449,13.55302605
6917,12628,7.439939838,51099.72999,686.3821871,61593.41813,118.1597935,11211.24486,14.40613262,9345.853899,112.0651192,119.2012827,0.57402346,0.860365697,24.94590172,13.69567577,74.53364606,9211.524479,0.389996856,53.91570373,11.3187441
6917,12629,6.672408218,59904.80089,519.3750435,56999.63813,110.8818352,13272.14951,12.91904797,9650.653886,130.5231088,113.1035273,0.355347856,0.638560436,21.61625806,14.43307313,76.69775771,8400.485398,0.363259483,49.74427598,12.07261917
6917,12630,7.358069798,45937.42105,461.9529215,68579.00092,124.4744926,10100.05705,11.75062431,8951.228751,101.1874666,127.1677051,0.355347856,0.930985309,21.41542241,14.68694595,85.27215266,9681.395987,0.480350737,39.52427798,10.5967229
6917,12631,7.030589641,39577.70187,431.68556,63410.74866,120.514427,10763.13903,18.62839085,9465.957205,86.92526762,119.6930372,0.451018433,1.11996737,25.38985421,13.51267205,96.35937867,9058.305509,0.498790305,34.41427898,12.9432918
6917,12632,6.907784581,43013.8271,434.3688368,60586.34326,107.6709712,11554.25124,17.10147357,9101.610201,97.5935669,118.021072,0.410016757,1.151795927,24.00514526,11.98674394,85.97984794,9285.069585,0.525527678,35.56142161,13.0707073
6917,12633,6.918018336,41649.48326,423.3137367,63298.85146,126.2939821,11520.81051,19.98270009,9164.185033,97.20102931,117.3326157,0.505687334,0.984696,27.35592951,12.19935121,91.84653922,9025.618795,0.432407861,36.60427855,12.48671957
6917,12634,6.294179073,49076.63876,684.5311922,55417.60554,97.27898376,13966.32507,28.51397449,9122.488623,134.9731927,110.5500184,0.668309303,1.120034131,37.89879588,9.95375169,76.18256144,8036.5954,0.512015112,46.17031311,15.6242687
6917,12635,6.025282183,52205.91841,619.6763326,54596.48471,98.07635248,13053.57868,20.12008647,9155.204037,130.1871025,104.0880119,0.607553912,0.936078421,29.82727571,10.31957856,74.15920166,8244.84999,0.496926258,41.7415061,13.31240285
6917,12636,6.602912541,50389.47537,385.4662584,61369.72525,106.0500397,15300.80245,12.81172382,11382.91923,104.3313173,116.7137784,0.34428055,0.80800799,13.73610888,17.52810021,95.82345789,8406.374281,0.376215426,57.463771,15.65713883
6917,12637,7.100869746,48135.74049,300.8963834,65978.46714,119.6053079,11328.49805,14.01085068,9290.155118,97.71071054,123.8716933,0.374658246,0.909300058,19.49406993,14.55970558,96.65119599,9265.805416,0.47781371,38.41990084,13.45484008
6917,12638,6.413688803,41202.50236,289.4767569,60370.49365,113.9240558,11456.02147,21.4580596,8599.042005,92.36155091,111.0470958,0.587302115,0.918614271,32.40020245,11.97649914,92.96214103,8065.03993,0.438582689,38.75206137,13.54249377
6917,12639,6.373852226,48765.24853,405.2890061,57510.65862,115.1201089,11563.46247,19.48896707,8616.422068,100.4443218,109.4564481,0.526546723,0.858071886,23.69582529,12.32704077,91.16359901,8157.48465,0.457695238,39.63782277,14.440944
6917,12640,7.363884243,47509.08357,376.6575099,68732.60139,127.2791534,8760.427764,9.456412281,8256.668268,94.22385441,129.867886,0.415617107,1.019296279,22.43022485,15.19634037,91.72705227,10128.03416,0.516518354,40.2793736,11.27557736
6917,12641,6.5694403,54718.4704,648.05195,59124.33655,111.7842999,11332.96174,15.01524923,9788.527174,120.2359276,113.6594134,0.358942047,0.904641197,21.1811357,13.08868406,75.70059981,8737.852132,0.530980868,45.40778191,11.95730613
6917,12642,6.987032629,47473.36322,415.8868503,65194.42967,125.8956843,11268.21675,16.84689665,9225.991696,94.9836391,123.7646957,0.519521384,0.866842818,23.08145936,12.38029017,84.13655276,8849.472587,0.40495039,43.48462879,12.43343416
6917,12643,6.844440127,56458.56164,473.5442082,61227.48123,129.0315475,13519.61561,16.08016052,10996.59517,128.72019,119.2623422,0.472292167,0.734548493,22.0138618,14.60693452,85.75313405,8598.83393,0.430776308,54.06197093,13.86181824
6917,12644,7.496291567,40851.83126,383.0793948,68236.60553,123.6821338,9867.135332,15.3986173,8441.10613,89.71790908,124.5651141,0.387279577,1.04071536,27.55469316,12.65054982,82.7243668,9261.453538,0.8977089,42.30936855,10.48563768
6917,12645,6.874995663,51440.36302,441.1555713,63099.43276,116.4880947,11038.58788,17.19831738,8877.609069,112.7436063,116.6609824,0.48173801,0.962598711,24.23446473,12.50665731,83.32826211,9022.991657,0.481395106,50.32250654,12.10880141
6917,12646,6.608679975,40160.36829,436.669443,62714.28477,115.8561708,11668.11092,17.26230635,8648.680174,92.1921114,116.4880992,0.481924116,1.158106454,26.96038474,9.290069523,68.25798251,9184.210236,0.539667286,40.21393997,10.0077547
6917,12647,6.112299005,46452.54321,441.3953027,57285.69573,117.7264064,12403.38905,21.68667899,7919.393612,109.9206526,109.3379346,0.566969548,1.017348456,36.95223345,6.911532718,76.40052529,9187.199239,0.544233,33.98658444,11.26147342
6917,12648,7.358117911,46768.0883,319.6781588,65246.97891,124.6167479,11097.82744,16.36776106,9312.121438,93.95757093,122.7444933,0.349631221,0.890322946,26.33314313,13.47256258,86.08354914,9224.063611,0.336949626,40.84723037,13.37299969
6917,12649,10.17094341,46356.10065,300.7747197,67870.9588,132.8851577,10058.029,8.437737978,8719.513753,83.04130027,128.603656,0.377979699,0.754142444,13.98638735,15.94090484,95.19806212,9313.733704,0.321426201,42.00826275,12.00930564
6917,12650,7.212123508,45735.31018,632.3200376,66840.59512,118.513874,12167.52423,11.07302004,9771.043214,87.9494626,127.1140384,0.340181729,0.912066051,18.48712096,16.30622996,69.88098935,9513.996913,0.392651325,47.0745859,12.76813539
6917,12651,6.443219652,46281.19381,682.7292085,58450.07467,115.8561708,11631.56849,18.27773614,9429.84485,101.5185442,113.6081718,0.774858382,0.985305985,31.50513531,11.70348223,74.09897322,8401.09142,0.537841001,45.80800511,11.12950303
8215,12652,6.972179976,34111.91963,2283.554068,64108.31189,113.1185392,8412.217531,13.19537453,8532.973993,87.78367214,125.2861663,0.485799356,0.816717215,42.96210112,5.745019787,87.93172226,10570.1281,0.511556403,112.3880523,13.15976509
8215,12653,5.666838703,48953.17803,2721.254186,53578.23127,111.5926596,9508.306596,17.16975825,9695.953201,133.9431339,109.4945919,0.637611655,0.743190042,44.54773477,4.119330735,91.31438048,9457.045851,0.584012344,109.6015717,14.01299166
8215,12654,8.329320506,41353.46652,2478.202128,79701.97622,158.9966518,7310.807646,6.140317709,9643.464759,75.78159921,139.8410513,0.288443368,0.559937703,23.52737508,6.574072579,87.94041804,12293.74428,0.275856354,99.38447601,10.50974375
8215,12655,7.583411207,33110.66391,3201.88834,71775.96577,118.6117057,8002.514337,10.54578538,7532.606037,81.04208224,119.6734983,0.326396442,0.7646826,36.38386419,4.95648766,95.54922509,11527.46191,0.646865691,111.1496165,11.97528585
8215,12656,5.490721229,50940.64054,1602.285859,47652.43378,99.69079893,10640.7546,16.34964733,10372.12784,127.0891842,106.9260827,0.318805828,0.669662869,33.75899766,4.965402206,82.70555878,9136.204045,0.60234457,120.1282763,15.51868561
8215,12657,7.490172545,37921.30638,2854.287775,68424.50695,115.9668477,8619.729539,13.91034303,8189.226156,84.16772846,123.0030471,0.296033983,0.661744558,34.38039464,6.198851228,89.38391743,11018.68364,0.505445661,115.07133,12.21619688
8422,12658,6.885145876,41630.15581,527.7323072,60953.36954,108.3213241,8089.983671,9.496016584,9620.599127,95.96565873,114.1577827,0.329302191,0.748751624,28.67508175,8.78447921,106.6572796,8998.996013,0.508658541,125.4296635,13.55878959
8422,12659,5.856448046,48380.89718,701.5665579,53396.8462,103.8040144,7772.616266,10.63847333,11171.25045,114.9117891,99.11959922,0.268036667,0.932556616,30.22194459,7.517604879,100.4398987,8805.620832,0.591542634,127.4658593,16.17266617
8422,12660,5.887003427,43093.13766,1048.048477,55481.13004,114.2502932,7168.656477,9.810454219,11003.44197,94.73065171,98.64670037,0.268036667,0.987810877,26.76162135,8.827020806,101.4360536,8840.871516,0.564293069,140.7011322,15.42743327
8422,12661,7.190699687,36821.58854,711.6525041,64037.03567,107.9448817,7673.559167,7.536021991,11312.56286,84.29858488,109.8071133,0.260378477,1.054341518,25.04487184,8.059108933,129.5802934,9365.603125,0.506387744,137.9522678,14.77118341
8422,12662,6.783294606,41822.00792,770.0916635,61306.38518,106.5332223,7173.465074,9.957191783,10073.55586,104.4703661,104.8889652,0.321644001,1.214466113,32.77918606,5.727973639,131.0573507,9416.968407,0.66420814,145.1807631,14.17054794
8422,12663,6.192557238,43254.32847,677.4393922,55734.70465,95.14583727,8053.438334,12.00103641,11592.66423,104.9101035,100.6328755,0.359934953,0.996831981,29.70334318,5.958707723,111.4892035,9076.547517,0.70281169,143.9590456,15.60539934
6019,12664,7.059572182,40742.7434,566.1225573,63560.74152,117.1809621,8294.383741,13.72244915,8766.197176,96.68620798,129.9793287,0.511572813,1.397209655,35.82308486,5.675789005,103.9715418,10861.12421,0.549465813,125.7979648,14.3157743
6019,12665,6.214053436,49238.09105,526.3839329,58460.73916,152.6903445,10419.72879,10.03108988,9795.753963,86.93715529,127.2418545,0.300925184,1.064804503,19.79772192,8.213312037,112.8492768,9532.386651,0.430997825,118.3980845,14.66764974
6019,12666,8.465374435,40141.46157,637.2445057,79373.72409,150.3994166,6401.455753,8.834721359,7982.057995,78.43435503,138.394527,0.37114106,1.594436711,29.43395029,5.942996434,99.82859884,12747.14303,0.529157015,105.787021,11.07481634
6019,12667,7.477238069,47542.79723,748.4107602,69111.13637,136.882942,8288.936466,10.63438682,8432.987906,91.83377831,135.5556649,0.3811719,1.289731989,27.97275808,5.314774713,112.3084492,12166.41972,0.420843426,119.8572159,14.1768761
6019,12668,7.701351472,46057.99924,784.9906734,69165.51177,125.6573953,7916.706022,10.80821814,8439.971334,89.63294955,125.1127079,0.270832666,1.080316743,26.90312718,5.841609218,126.8495668,11448.2408,0.420843426,136.3245551,16.04737184
6019,12669,8.730235729,40998.54775,652.8342737,76028.09792,141.5793442,7377.425819,9.898160041,8013.982237,82.3233697,136.975096,0.290894344,1.643189467,29.48170167,4.884589703,110.4512679,12335.84175,0.435510891,117.4600715,13.65832283
6020,12670,6.204030478,53752.98446,1013.280052,56956.88139,133.8047454,6471.620324,16.83029205,9380.037732,125.2271755,111.8681268,0.742502886,1.068672116,33.36904278,8.018825464,98.40300107,9689.70413,0.803986714,144.612102,13.22948503
6020,12671,5.736154876,47710.688,1088.1022,54101.31435,125.3251751,7696.58387,11.85129708,8926.134498,105.9808666,101.3050393,0.439639867,1.306936737,29.61894202,9.765165663,98.65241199,9353.639331,0.623132559,142.3540719,12.09125009
6020,12672,6.81226876,52835.0091,949.83804,65834.43191,153.4945952,6534.490969,5.849110593,10298.22452,93.54761343,119.9161935,0.234474596,0.933957099,22.15790605,20.39069834,106.9141488,11464.63875,0.408850386,124.1916559,10.49372737
6020,12673,6.466040815,46871.53356,1197.064752,60112.67876,135.6731254,3940.569818,7.420152694,8376.921021,101.7599836,112.5723327,0.371251443,0.979197217,27.28859221,12.20287222,85.35049612,10980.74486,0.689988597,109.7598982,9.385445982
6020,12674,7.130424169,42531.57675,1168.121574,67614.5758,155.2192536,1842.515532,6.074696125,8108.919943,83.58418853,127.7630585,0.410330542,0.983218561,28.14044277,14.30257744,140.387173,11527.71249,0.414850287,115.4540611,9.205724676
6020,12675,6.793553736,43067.94351,1130.038446,52395.50402,107.2162622,7043.54039,13.38205605,8467.512935,96.19331184,104.6248668,0.449409642,1.133013617,36.58061732,9.232557509,125.9733001,9086.56144,0.59656157,145.2993286,13.12963986
6919,12676,6.31612498,34907.97455,2391.165625,59338.47488,104.8477901,8169.68057,10.82752608,7967.920149,91.06420944,112.2548268,0.558563258,1.861623374,38.31861949,2.202713051,110.5941253,8729.091335,1.033543162,125.832959,13.07830371
6919,12677,6.352953697,42141.21853,2292.18527,58609.90007,119.5755733,9869.28539,11.90088678,10346.32935,99.80735869,114.2975119,0.423737644,1.303478782,29.65686094,4.40038845,108.8246193,8877.931454,0.59562501,119.977694,14.14360748
6919,12678,7.467022389,42235.5155,2008.752689,66122.85834,110.6337049,10504.14615,9.874918456,10715.30688,77.07722302,127.9463618,0.500780852,1.085471385,24.6325863,6.229055889,112.6407828,9179.428105,0.323862299,111.1395582,13.38429522
6919,12679,6.334539339,42886.06931,1821.353157,60389.08726,113.0006701,11454.06487,8.882059807,9219.452037,97.17004724,118.6614298,0.038521604,1.330872381,26.96284943,4.803400558,111.6281137,8386.56824,0.556198296,128.8158299,15.20891125
6919,12680,6.012288064,50438.39898,1793.844969,57594.96531,113.2636662,10406.40227,8.694221684,9645.27205,103.9531712,113.18332,0.115564812,1.43017418,21.4838893,4.747986393,104.1237027,8725.274921,0.727986124,122.6291348,14.61959427
6919,12681,7.052699322,45363.50776,1795.318622,66924.66619,129.043434,10077.10977,8.452715526,9112.747725,82.72127477,131.1032386,0.365955238,1.023835786,22.45009596,7.950673236,142.3812753,9699.414418,0.446366733,125.2805755,15.85489332
8296,12682,6.785702651,42229.31446,1012.871718,67557.16704,152.8931335,7434.073325,10.67195629,8443.434886,91.72648078,113.9657003,0.683155345,1.270323314,31.91623422,6.262063464,79.09681029,9958.555858,0.411165642,145.000196,13.15976509
8296,12683,5.656478851,54836.30784,655.9825389,55987.5088,149.739649,10026.19981,7.076085306,9840.03912,107.9267256,110.3507616,0.387121362,1.054266544,18.36335195,7.630851505,99.27101872,9186.043549,0.412911568,123.3275689,14.61526924
8296,12684,11.62375324,43928.84071,612.0164342,57662.72559,165.405346,8412.217531,8.127509571,9317.213069,93.52423808,101.3134147,0.463027511,1.17643477,25.41299348,6.178590896,90.93176618,9274.301003,0.549966782,123.1211629,12.9590059
8296,12685,7.469452842,39360.9877,1015.967922,70412.41722,204.4678631,8433.500814,5.751290731,7926.783946,75.28108723,119.6734983,0.402302592,1.218288699,22.89526436,6.657545148,112.1581639,10711.34003,0.61893087,127.6620943,11.59384339
8296,12686,8.20500229,41433.7275,977.0589516,64177.00193,202.1281811,8466.312542,7.454598041,8862.313238,82.22696773,119.1027185,0.546524276,1.703568042,24.34161939,6.014076998,109.8972613,10053.04325,0.54385604,136.4343482,12.39688016
8296,12687,6.309149488,44604.0362,777.2505508,60102.75985,199.7884991,9343.361154,6.718601055,9385.139289,80.87864975,119.4832384,0.516161816,0.952459689,19.98112683,7.48173546,126.627941,9572.299703,0.542983076,140.1496557,12.87870222
8297,12688,5.927743935,42691.91269,516.0642516,52673.90996,100.1337002,11092.47167,6.142015142,11352.93783,94.06636764,99.30875876,0.160822,0.818665179,10.12166902,7.731033907,106.7030798,7458.037546,0.748227631,118.4047878,13.59215823
8297,12689,6.406444906,45401.49524,615.6382508,58582.69555,107.5684392,11303.08822,8.007678444,12234.87865,90.34263436,110.8474907,0.183796572,0.899855114,14.31518737,8.716701072,107.6305344,8503.472113,0.611979807,115.1468745,12.56885335
8297,12690,5.999039824,45786.07549,725.7926053,54638.86457,114.9090676,11148.25139,8.049603462,11066.52786,96.80770896,101.1057744,0.199112953,0.986683239,14.10059368,8.369878902,110.0693965,8100.607155,0.839059513,120.2373641,11.75688318
8297,12691,6.498111049,43818.49632,1071.186825,59723.28409,105.6862268,11132.86388,9.978154292,11655.75013,93.55178138,110.8474907,0.275694858,0.949471186,17.70397938,9.23729485,88.90969143,8773.391636,0.498439954,120.6446032,12.74681942
8297,12692,6.141631603,50627.05613,814.786249,54768.1379,103.4275719,12588.90707,9.139653931,12102.39827,107.005873,106.7805606,0.252720286,1.140042005,15.71898775,9.755004451,99.30634305,7982.769154,0.680103719,126.0405222,14.42637416
8297,12693,6.864775622,43801.85161,804.4036572,62355.48797,110.1094259,9312.329041,7.588428264,11407.1917,91.58699749,109.9962728,0.15316381,1.019384741,16.53265549,8.999350325,103.119212,8863.029089,0.653989553,120.6446032,11.3230909
6921,12694,7.894903956,46025.90571,1289.56931,75659.78152,139.9756947,5625.219096,10.67528831,7771.557528,93.99041372,123.490501,0.551696171,1.567844299,31.76421761,8.051282,91.61414294,11965.03127,0.539311414,123.6092678,9.833992436
6921,12695,7.691164499,46822.58053,1181.154191,70748.55414,144.3284577,7455.503424,9.68342723,7626.900809,91.07365271,115.9877941,0.421295258,1.755099201,30.29347512,8.539267198,102.4306936,10629.90043,0.456947955,132.1556084,11.5100307
6921,12696,7.304059531,48035.52739,937.7296427,65816.80774,137.6847668,7458.227061,10.41965401,7392.457161,93.32751349,118.7252682,0.581788689,1.529063698,31.14344968,8.340282943,103.6245959,10415.72541,0.593468209,124.6515045,11.48225106
6921,12697,5.939005169,51386.47007,650.4907138,48715.23074,124.9701169,10174.60142,13.06802534,9615.182472,101.2823162,108.9920268,0.912806391,1.337376727,19.51121364,12.20342013,87.52222143,7817.920955,0.617161806,128.4035565,12.76011448
6921,12698,5.847322414,56358.1363,543.0945339,42372.80173,102.8626627,12564.13929,13.58951931,11182.4632,129.3008992,103.2129147,0.351079381,1.129069499,16.93263915,10.7858942,75.52197281,7165.805973,0.572031144,131.7387138,14.26021502
6921,12699,7.110507046,54371.16888,1054.500062,70916.8101,148.7957671,5591.627568,7.178211104,7579.014447,103.9692718,126.532139,0.511572813,1.278651817,24.84026759,10.1387216,120.7065824,10415.72541,0.551722346,122.8797022,10.55626307
8300,12700,7.308216898,41553.04385,792.1290824,69843.61714,140.1284928,10540.97356,11.47263565,8368.428029,83.38537882,133.2961044,0.341942119,1.19936579,24.09660044,2.821798972,92.8328238,10425.893,0.66856038,121.8354505,9.065941438
8300,12701,6.737408664,44912.54531,484.6862225,62844.67833,159.0997349,14859.78129,10.5944634,9168.6566,79.21037499,121.3246052,0.28332347,1.099837531,26.27028808,3.462977251,110.7592339,8816.526968,0.419993059,135.4818064,11.72182296
8300,12702,7.935170204,37350.54304,918.9235,77283.73044,175.627711,11103.76724,7.49266233,6941.605388,65.24781637,146.173011,0.322402569,1.129997609,25.06594763,3.65655983,106.2906215,10640.73795,0.320566131,110.2507743,9.135833057
8300,12703,6.990061489,44211.80809,715.7836098,59752.59543,122.0195799,10972.95574,13.17258377,8840.260913,96.37682849,113.1759377,0.361481668,1.322016776,27.9837806,1.850813337,85.38167249,9331.957731,0.468849395,129.4931178,11.9814204
8300,12704,6.756123688,33644.99852,1132.637059,69468.08787,124.0316813,7728.019192,18.26437151,7140.718865,79.76857147,123.236021,0.517798066,1.794524673,41.51547576,1.782188825,104.4408238,9862.171403,0.690845726,144.612102,11.97143589
8300,12705,6.662548567,43006.42474,700.9087876,57882.67205,122.307023,13023.35002,15.67013788,8741.176007,91.08543168,122.2300127,0.254014145,1.280798002,23.53849145,2.233881509,84.32167606,8390.779187,0.468849395,131.3584471,12.98985662
8234,12706,7.908966994,43015.60857,702.8505801,61479.13282,118.8742503,8688.767023,12.94741346,10049.15286,91.55678123,111.6048816,0.712649674,1.560293778,33.05563497,7.394012762,99.71059737,9184.198621,0.567463071,138.3168259,13.90561409
8234,12707,6.675204972,50026.92131,703.0143193,63260.19778,122.2055346,10268.80165,11.84721875,10647.4948,101.4697885,117.2686901,0.327433634,1.240701783,31.18005733,9.265500237,97.06699804,8770.117778,0.385818565,118.0995902,13.54295748
8234,12708,7.632751616,50664.1402,895.8991145,63337.18636,99.76319828,9342.60718,9.217485026,10528.82365,107.4114357,114.9474571,0.250390426,1.014704586,30.63443474,7.149686672,91.1402189,8714.779785,0.268946518,114.2329057,12.91964145
8234,12709,8.323290061,34947.97932,552.4561112,76870.27566,142.2809058,7740.746243,6.614585324,10372.25751,73.30083931,126.1822247,0.404476842,1.192762983,26.54226535,10.25413931,103.3135674,10036.21289,0.520995872,102.5223757,9.293075428
8234,12710,6.168810112,43046.0884,469.4403292,59387.2969,134.5663527,8659.34896,8.452715526,9992.310374,98.91457232,106.498169,0.48152005,1.187055983,36.90909447,9.273056714,116.5635431,8444.768543,0.747699481,118.6519736,12.34165749
8234,12711,7.144771115,44697.71403,1616.515399,61400.26647,117.6469351,9463.126338,9.083314938,9692.142168,105.738744,109.8407445,,1.39935638,40.04642434,8.221446996,78.41256727,9117.411389,0.792758583,95.45186706,10.40371127
8214,12712,7.158657301,36351.20096,905.5366263,64090.88308,99.18217241,9445.343551,22.2586517,8163.496528,117.5998857,107.3066026,0.402302592,1.739766035,64.88241505,4.770903017,99.96668108,8915.041247,0.733289042,135.0927093,14.77587659
8214,12713,6.982539827,50907.53289,770.0260735,62384.90955,97.14766631,9700.742945,16.18141944,9260.607887,134.7705108,109.7799818,0.371940132,1.390229165,35.03393283,6.525447782,79.52290348,8912.964601,0.502826772,115.8969538,12.87870222
8214,12714,6.112312312,52313.1033,582.6024909,57514.06805,127.4618072,10162.76754,9.441789902,9245.17011,126.6295303,104.5478336,0.265671523,0.857439957,28.55211957,7.224024035,82.80121235,8172.640304,0.590996049,106.2990761,12.3868422
8214,12715,6.226270677,36609.03936,1678.968525,59107.26689,147.0947911,8377.632197,8.989677468,8621.483915,89.30563713,99.41081536,0.303624598,0.925311194,42.08357436,6.709411598,79.46203303,9167.353735,0.68003829,96.80440135,11.12205928
8214,12716,6.764982948,41974.48585,581.4672159,60556.9343,119.2220575,9394.795754,11.33435358,9010.515898,100.960416,106.069913,0.265671523,1.061053667,29.38779136,7.339102722,94.56660201,8900.504725,0.587504197,112.6976613,14.0029537
8214,12717,6.651024583,47742.2405,690.2472027,57017.8594,120.1375852,10002.25612,12.43834906,10554.29361,120.2760926,117.2001192,0.303624598,0.910605759,25.19871866,7.525497778,89.14043561,7881.909865,0.526396777,110.7368045,13.08949937
8304,12718,5.673115759,52676.98279,685.7454656,49198.4462,111.7093065,11565.63762,15.60658796,11721.35946,126.9063269,104.6052259,0.505440573,1.073511364,22.72010687,5.864972001,83.97471693,7955.57577,0.613115206,134.8979741,15.0937469
8304,12719,5.8768183,41610.883,478.8846849,55394.61635,141.6364838,9130.564072,13.27974946,9440.173465,92.91556564,98.83585991,0.398225906,1.323846997,35.14865805,4.897330936,117.2371321,8939.573431,0.684645313,142.9409476,12.50211608
8304,12720,5.347191694,47079.98219,700.4788578,49614.10968,122.6261384,11185.75845,12.35739906,10756.14525,99.61454309,99.87623739,0.497782382,1.107340504,21.23583385,6.481464632,116.6646292,8085.499719,0.641500169,148.5404862,15.97245435
8304,12721,4.970341994,48490.40181,387.8145229,44063.31176,126.2964526,12804.33222,12.75568674,10380.15331,115.4450876,98.26838129,0.520756954,1.035171673,26.48443784,5.601069892,98.37888845,7661.48435,0.718707269,126.7531908,15.53866206
8304,12722,6.732368971,44111.96872,617.3192418,52637.11678,139.5660501,9824.925486,14.39076244,7907.186194,99.54905029,96.09304658,0.574364287,1.365569603,31.56315515,5.604675113,111.374703,8475.271566,0.727790457,136.8323601,12.81355669
8304,12723,6.569406938,41919.24803,795.405411,58375.85822,140.6012669,8705.484093,12.30499279,7763.350352,86.19787597,104.8889652,0.536073335,1.459163556,29.06850351,5.674616382,111.981556,9450.204766,0.745956834,144.3662847,11.59003999
8235,12724,11.79651456,38067.65282,1786.709691,61394.95899,107.7881577,16012.26423,34.35724973,6189.312311,93.84015633,111.1211733,,1.332944659,48.93561366,7.71869403,88.27733912,9909.590416,0.61603354,150.1863026,11.15815526
8235,12725,7.548546879,32844.90187,516.9077994,69988.32446,120.7319003,15862.46418,28.47766086,5964.844989,74.40392164,119.3335958,0.451387776,1.321864487,39.49994108,8.59327721,99.09388974,10151.46967,0.654394603,145.079343,9.982150515
