accession_id,replicate_id,PC3sc75,aLRL0,LRL75,Branched125,Basal75,MRLpTRS75,Apical75,Branched75,aLRLpMRL0,noLRpMR125,MRL0,MRL75,MRVA125,aLRLpMRL75,PC1sc0,LRDpMR125,TRS125,Straight75,MRLpTRS0,aLRL125,LRLpMRL1225,Depth0,LRDpBZ0,PC1sc125,MRVA0,LRDpBZ125,aLRL75,PC2sc0,TRS75,PC1sc75,Depth125,MRL125,LRLpMRL0,noLRpMR0,Basal125,MRVA75,PC3sc0,PC2sc75,aLRLpMRL125,noLRpMR75,LRDpBZ75,Straight125,Depth75,MRVL75,Branched0,Basal0,LRDpMR0,Straight0,MRVL0,Apical125,MRLpTRS125,LRDpMR75,MRVL125,LRL125,Apical0,LRLpMRL75,PC3sc125,LRL0,PC2sc125
6020,21036,-0.532692171,0.187894071,2.8181375,0.43995475,0.137747,0.711488592,2.1418925,2.301773,0.041962881,2.75,4.5356625,4.5814125,-11.650682,0.035163222,-0.123314446,1.85061675,1.75677775,0.844827,0.707400271,0.046441783,0.113566911,3.92717275,6.454214,3.738232018,7.2333325,4.9226335,0.16917204,-1.973153418,7.39955,-0.77848721,1.3329995,1.58837,0.428051659,10.5,0.10259625,-11.7954495,0.561237716,-1.04751552,0.03160535,12.5,5.07527125,0.8703905,3.7045835,3.8898675,1.6425725,0.2109975,2.30968425,0.88567425,4.0191275,0.563274,0.901700766,2.59205475,1.384795,0.16840775,2.6820925,0.553214422,-0.813569119,1.97288775,1.083326916
6919,21037,-0.328285337,0.363824737,6.853225,1.8795135,0.09810625,0.46765152,2.128385,3.47759625,0.090181754,9.75,4.1315425,5.7040875,4.3782325,0.055863192,-0.904410371,3.22478675,4.90013625,0.86511525,0.544312294,0.199898219,0.619765103,3.05878875,6.22695275,0.018520609,31.7937755,5.16374975,0.320787743,-0.955074135,12.5573125,-4.443485763,2.54621125,3.02045,0.838750749,9.5,0.0943865,-2.9336325,2.02922058,-0.85136165,0.065983518,21.0,6.0239295,0.85170775,4.84482275,4.9321525,1.529904,0.080916,2.295667,0.872971,3.6007175,1.04655,0.628246907,3.668814,2.5737425,1.87968625,2.5207225,1.184698301,-0.60192687,3.456335,1.120182835
8296,21038,-0.805205102,0.231257068,8.609935,1.55322075,0.140377,0.402958691,1.56855,3.434218,0.053811096,11.5,4.394065,5.143145,14.99077275,0.066281221,-0.51639901,4.008985,4.9979235,0.86002875,0.637033695,0.185783192,0.757977649,3.8478815,7.9841215,-0.080484628,6.457439,7.55234175,0.306626295,-1.724521145,13.75308,-5.410077789,2.3265395,2.8838325,0.57998459,11.0,0.08694675,-8.85398325,1.212937558,0.838890474,0.068262538,26.75,7.770727,0.8404615,4.352688,4.4270075,1.38458525,0.13348225,2.49959775,0.891607,3.916995,1.243665,0.590200959,5.47118175,2.440065,2.114091,2.8759975,1.730335598,0.052835566,2.54382775,1.269207825
8297,21039,-1.260359096,0.138430381,3.965067,1.464507,0.071391,0.555823371,1.7135475,3.143224,0.03173917,10.75,4.29181,4.9281625,2.2084,0.039725672,0.294153179,4.01372725,3.165187,0.8781995,0.750441279,0.043404824,0.187087635,3.42489175,5.83344375,1.881305597,21.8061245,7.30223775,0.194018641,-1.603547577,8.8932295,-2.911600406,2.32724125,2.662595,0.335169133,10.5,0.348293,-12.6285575,0.089708028,-0.246397405,0.016284057,20.75,6.9486835,0.87662225,4.2033375,4.3293325,1.8325635,0.1509915,2.456688,0.86039425,3.69434,0.849795,0.848489741,4.18203125,2.33421,0.502592,2.308255,0.80392874,-1.609864822,1.453519,0.726439762
6921,21040,-0.539470847,0.262474878,6.50162875,1.0639125,0.1242765,0.486821713,2.2122125,3.369141,0.056010302,6.75,4.780105,5.70563,-7.73675,0.045986428,-0.521796768,2.525597,3.659554,0.8754575,0.647288732,0.146139584,0.370203567,3.4402085,6.50075475,1.597164003,27.48229975,6.8608415,0.263717088,-1.860592111,12.20725875,-4.383311276,2.1619515,2.6566425,0.559550182,10.25,0.109172,-1.50025,1.591404194,-1.02275862,0.054615549,23.75,7.025774,0.82737875,4.98791675,4.9914125,1.57820575,0.12690675,2.15194675,0.81268925,3.88641,1.483558,0.738056946,4.15685825,2.200805,1.0029115,3.0749925,1.128093577,0.158562348,2.6903675,0.570507585
8300,21041,-0.317488492,0.155618048,3.0597185,1.11717225,0.213083,0.639146714,2.3373875,2.616287,0.040382705,8.0,3.8294775,5.1667575,-0.349763,0.039908296,1.608188447,3.34888025,3.128849,0.891746,0.829993267,0.169886453,0.514136381,3.40965925,5.474891,1.403699176,-7.3645525,7.49914575,0.204823007,-2.110260474,8.226476,-1.714855603,1.986846,2.324595,0.210879886,5.25,0.09756125,6.8831175,0.644436388,-1.803282071,0.135698833,15.0,5.72878675,0.8654435,4.5655365,4.60769,1.047547,0.18296725,1.356254,0.912141,3.491145,1.1098615,0.725806862,2.90198525,2.05920475,0.804254,2.59896325,0.595484971,0.292189227,0.81699475,1.304145585
8214,21042,-0.110927867,0.18288116,4.78269775,1.42137075,0.17344225,0.446969197,1.36101,2.34377775,0.043338503,13.0,3.0261985,3.87823,2.52923,0.085081952,2.004282135,6.12621175,4.75915875,0.85551,0.780497488,0.186065532,1.155836063,2.55848275,5.05035925,-0.778088974,3.6394025,9.44065825,0.269551342,-0.961174287,8.66092775,-2.64104646,1.8667805,2.2197275,0.310433357,6.25,0.084091,3.5032175,0.844170211,1.271735587,0.095559773,19.25,7.88759075,0.85049,3.32731875,3.3432125,0.888666,0.20124675,1.8807955,0.881948,2.65569325,0.71426575,0.486111154,4.7591945,1.882846,2.53943125,1.93628575,1.239061682,-0.412674511,1.14300725,3.234342169
8304,21043,-0.354103709,0.231795,6.9690125,1.76190625,0.151762,0.409406306,1.571875,2.9631105,0.055150727,13.0,4.2198575,4.6867475,-4.2126275,0.06725143,-0.34096414,5.07422225,3.9863915,0.888001,0.636118973,0.103244818,0.539767872,3.16732075,6.271814,0.222807347,26.23612575,7.292449,0.316721124,-1.11195492,11.65576,-4.219251383,2.12401325,2.5745975,0.575317747,10.5,0.12613625,-8.416535,1.016136862,0.637678395,0.039600515,22.0,7.44048575,0.8357335,4.10828875,4.1602675,1.67993625,0.09756125,2.48058825,0.83693325,3.53422,0.686555,0.664320656,4.7061695,2.1337775,1.411794,2.44236,1.481792262,-1.655239939,2.4338475,2.172278701
8235,21044,-0.518228684,0.1951753,4.32151475,1.2278805,0.1401515,0.596318693,2.46965,3.1629285,0.05079198,6.0,3.5558825,5.77273,-13.5448625,0.041933759,2.655135289,2.29486525,3.43472575,0.889564,0.890849917,0.130628705,0.310389817,3.12723475,3.141392,1.781415544,7.0269825,4.9192325,0.246542275,-2.255492958,10.09424475,-2.9317537,2.11705775,2.6359175,0.13090553,2.5,0.139607,-4.342055,1.015187398,-1.984241992,0.05083248,16.75,5.2867905,0.84684025,5.0989805,5.1274025,0.8024875,0.3558645,0.69824225,0.8903525,3.1627425,1.26843,0.768846119,2.88845175,2.23239,0.79880825,2.3975305,0.728288769,-0.454446523,0.48793825,0.604191964
8306,21045,-0.893603051,0.153391282,3.089873,0.8729195,0.17158225,0.619093346,1.8584325,2.50624775,0.04173288,6.0,3.63958,4.5362625,3.2266875,0.033258914,0.918981323,2.766129,2.60045,0.885128,0.716110884,0.101782867,0.276340029,2.789543,7.48890875,2.515879304,25.3044005,6.6400195,0.154718158,-0.862372268,7.6261355,-1.803839526,1.762053,2.0213,0.40486617,9.75,0.18482725,0.01941575,0.672692418,-0.545077079,0.056034811,19.25,7.708531,0.88559575,4.01319775,4.013435,1.31210775,0.26324475,2.643522,0.84857425,3.090255,0.96355325,0.788431783,4.238131,1.7724425,0.57915,2.0642275,0.65758734,-0.175751452,1.495565,0.870188515
6039,21046,-0.319223136,0.211897417,8.6299545,1.0740375,0.09833175,0.349729282,1.33901,3.18821825,0.048248699,8.75,4.2180075,4.62556,3.25216,0.07185765,0.225127356,4.85648725,3.140463,0.83296125,0.70350507,0.179947142,0.828751304,3.80672,6.50306325,0.629816158,1.8927825,8.16558325,0.332279674,-1.831720079,13.2555145,-5.22565545,1.55246025,1.770847,0.444986672,9.0,0.09701675,1.71578,0.748461422,1.571899197,0.12820286,26.0,8.1697855,0.8911135,3.83852825,3.8531225,1.397477,0.233448,2.12570275,0.90973375,3.8370275,0.59979275,0.552807481,5.620743,1.5688895,1.369616,2.5870825,1.866205514,-0.090320165,1.90707675,2.906319602
6924,21047,-0.753085257,0.085431737,2.94333325,0.59511775,0.18845325,0.572861729,1.596635,2.12729675,0.024525533,5.0,3.449565,3.912385,5.1564225,0.042470599,2.650137215,3.0976255,2.01017775,0.89021975,0.901193039,0.092169125,0.308995579,3.0096425,6.76640975,3.434904095,11.007315,8.431655,0.166075645,-2.197766115,6.85571825,-1.450270978,1.29497225,1.5045975,0.112533976,4.75,0.41160575,-9.48316,0.856760905,0.395830043,0.061469544,17.75,8.4534755,0.8904675,3.425622,3.480335,0.70996175,0.27254425,1.31083275,0.8920525,3.0732725,0.497874,0.781218184,4.5434765,1.335345,0.50558025,2.467059,0.752206787,-0.274295448,0.40580075,1.841839372
8310,21048,-1.924365601,0.210137167,1.751876,0.90453725,0.14037725,0.781461058,2.17415,3.63647775,0.048666636,4.0,4.180135,5.951005,-5.2206175,0.014182136,0.657123742,1.655016,2.7956635,0.83670025,0.738666574,0.095658786,0.229907293,3.74006475,5.56801925,2.954917135,-3.3147075,3.422538,0.085093438,-1.855603913,7.702881,-1.904692521,1.822384,2.229985,0.375633906,7.5,0.24406275,3.90639,0.597576905,-2.170679031,0.039484544,20.25,5.439108,0.83377125,4.921043,4.9936075,1.3794605,0.3145895,1.80502425,0.902236,3.768655,0.617025,0.843135999,3.40778775,1.83192,0.5656785,2.486085,0.292547033,-0.946891127,1.57602875,0.967414143
8236,21049,-0.465013076,0.219062467,4.780468,1.74603325,0.07851125,0.514125419,1.686265,3.06005125,0.054375555,7.75,3.9527,4.8248275,-10.83019475,0.065293584,0.666409465,2.94235775,3.74967375,0.908744,0.719277659,0.141079536,0.423177632,3.451039,5.931309,0.873752324,9.48083,4.42378675,0.317450083,-1.671329506,9.6052955,-2.946721592,2.247421,2.62893,0.407700206,7.5,0.09515675,-5.57284025,1.052837404,-0.436121229,0.053551753,15.0,4.9179245,0.88862,4.356016,4.384315,1.2326905,0.168952,1.86844225,0.885622,3.501055,0.78774,0.709042233,3.1071125,2.339555,1.12074375,2.5510575,0.98242058,-1.367271426,1.6429685,1.263330118
8311,21050,-0.25403281,0.200716103,6.1038885,1.18266075,0.10359225,0.459109534,1.6970525,2.77103275,0.052515549,8.25,3.6075275,4.5716775,2.55013125,0.061399464,1.045954804,3.73394225,3.5856805,0.88419175,0.731700246,0.165560795,0.618574055,3.06970625,5.684045,1.044883246,16.0663745,6.77170225,0.284882398,-1.212776773,10.675566,-3.536772242,1.965256,2.1913025,0.392479621,7.25,0.17321675,-1.04366,0.767970365,0.297703251,0.07408644,20.25,7.24167825,0.902631,4.016293,4.041535,1.26217225,0.22052275,1.99305925,0.8860705,3.19794,0.835425,0.637675112,4.38167475,1.9765425,1.394378,2.1248325,1.293055266,-0.325777925,1.45519175,1.654646139
91,21051,-0.314796514,0.3881318,8.2461015,1.85324825,0.0830015,0.384637802,1.61764,3.258426,0.1237839,15.5,3.4430825,4.9590675,8.491305,0.065185135,-1.31016101,5.051521,5.4481735,0.86757575,0.488306125,0.165507354,0.769141423,3.038426,6.0423815,-0.68776073,4.805145,8.2670635,0.323826905,0.613986346,13.205169,-5.085650168,2.67954075,3.060955,1.151392901,10.0,0.17902175,1.78750275,1.444850603,0.631647757,0.054029657,25.25,7.695498,0.88673625,4.27346525,4.3013675,1.6281065,0.075881,2.85068625,0.88879075,3.0519125,1.028685,0.580246863,5.0683545,2.712775,2.3872185,1.739095,1.648737319,-0.775725873,3.881318,1.402958849
8314,21052,0.807339133,0.244184531,7.13233125,2.02851225,0.0970165,0.488089921,1.96069475,3.12340375,0.038930854,10.25,5.831295,5.181115,-1.85517,0.15526744,-1.708240914,3.67326175,3.969479,0.86977125,0.682720859,0.112380734,0.414403228,4.7079705,4.7151735,0.489277918,11.899125,5.05162975,0.417947704,-2.548725635,12.31344625,-3.84764046,2.43194425,2.803195,0.509012707,12.25,0.12023775,-14.24123975,-0.026877536,-0.420613969,0.039918581,19.75,4.69475825,0.873309,4.34260625,4.4561975,2.85367775,0.17158225,2.0955285,0.8449455,4.916285,0.654445,0.710887278,3.20659775,2.4508075,1.166284,2.806035,1.204567279,-1.847975138,2.9912605,1.385401246
8424,21053,3.819954266,0.371799646,6.6973625,0.60201325,0.09942125,0.408729135,1.8738,1.92614125,0.111050424,5.0,3.4132475,3.8993625,-0.577365,0.326582742,-1.603385136,2.88630925,2.4022445,0.85332175,0.458272974,0.127937731,0.416221361,3.06065475,8.088993,2.546539313,1.40601375,11.77768425,0.875844661,0.71807297,10.596725,-3.2825652,1.5017115,1.6914725,1.28651841,12.0,0.1728975,-9.09008,1.596781954,1.434977532,0.076719237,13.5,4.872315,0.89342175,3.2629545,3.3760875,1.41534125,0.11343625,3.543251,0.89952175,3.072505,0.91656175,0.739638906,3.008208,1.50971,0.710772,1.88447,1.592679121,0.604179598,4.46159575,1.449751008
1716,21054,-0.386302332,0.084588875,1.77596025,1.3097025,0.6531315,0.751041915,2.0527275,1.872936,0.013245577,8.5,3.319785,4.578795,-3.4786575,0.028443287,3.475679888,3.73134425,3.46533125,0.85265125,0.959113396,0.137314463,0.524316815,2.644249,2.357418,1.161353191,14.08545,6.367002,0.128592481,-0.99999521,6.35475525,0.316657042,1.77149175,2.2633525,0.045132363,2.0,0.1710375,-7.205128,-0.724725809,-1.361581895,0.06023582,12.25,8.260178,0.7918365,3.831928,3.9153025,0.59162425,0.309648,0.54798125,0.83344675,2.76657,0.7826125,0.670514353,2.64682275,1.7951925,1.20197875,0.94412275,0.390014115,-0.715161997,0.16917775,2.120734838
8420,21055,2.229109118,0.209235957,9.8235335,1.504731,0.10150675,0.363762246,1.63670925,2.950414,0.039043322,7.75,5.29859,4.68863,23.84177475,0.205784503,-0.897591683,2.7640375,3.373219,0.8008655,0.702340533,0.065829629,0.209493332,4.40984025,6.07955625,1.965098361,10.90992,5.02853825,0.610270096,-2.586587377,14.5121635,-4.813391017,1.96098375,2.76572,0.449755013,11.5,0.1388365,-15.03505325,0.652696368,1.562331234,0.023424409,17.0,10.56576675,0.78644725,3.5712165,3.68894,2.0072305,0.116837,2.157829,0.8490175,4.4949075,1.1221525,0.843983219,3.2184305,2.1593225,0.607499,3.1745225,1.892540917,-0.826309726,2.4062135,0.450849566
6926,21056,0.055561469,0.208527125,6.18040725,1.71518325,0.0925265,0.439929137,1.716775,2.572646,0.059124795,13.0,3.6302425,4.3819475,-5.2054175,0.084741782,-0.467851332,4.8071075,3.43744925,0.877879,0.595419479,0.057691172,0.264693871,3.00250525,7.727414,0.89157948,21.77645,7.652198,0.334014551,-0.280366291,10.56235475,-3.623945196,2.3303885,2.71302,0.691138483,12.0,0.10971675,-10.8394475,0.613048348,0.877288185,0.02113993,18.5,7.441887,0.8635655,3.7779425,3.86125,1.62438375,0.10073625,3.36739,0.896269,3.252825,0.88812,0.79374954,4.605562,2.3408075,0.72442925,1.9051225,1.587984597,-1.880112256,2.5023255,1.253337172
6928,21057,-0.409374003,0.192698537,3.35571025,1.3465805,0.13139675,0.631043563,2.321663,2.69906025,0.037006731,6.75,5.03247,5.15212,-2.497985,0.052598524,-0.291844845,2.2474185,3.063811,0.90114275,0.727991472,0.036746955,0.094970767,4.20284925,5.93251625,2.816608722,20.5542745,5.699361,0.252445418,-2.861882907,8.50783025,-2.285915477,2.39704875,2.7676325,0.401077943,10.25,0.40906925,1.72968125,0.78303171,-1.448391547,0.013106727,17.5,6.302088,0.87389425,4.6418405,4.645295,1.73663525,0.17979225,2.057273,0.89332125,4.49615,1.01198275,0.917132651,3.54491625,2.4111475,0.2961785,3.1160425,0.718700474,-1.208702124,1.97516,-0.113391638
8239,21058,-0.561113283,0.203462778,5.4427485,1.5549855,0.1147515,0.4531681,1.562575,2.8165185,0.319256391,9.5,2.80630175,4.493845,1.120745,0.061515109,1.154423699,3.7619975,3.403745,0.882443,0.64341419,0.098988742,0.352828079,2.24021025,5.95823975,1.311880213,25.864325,6.03778275,0.277007835,0.300730841,9.9365935,-3.383310845,2.10176225,2.5091425,0.603324587,6.75,0.2320395,-9.987965,3.354553347,0.584063862,0.039545527,20.0,7.103505,0.8453445,3.89869,3.966375,0.8322865,0.1197865,2.1542145,0.884777,2.46534525,0.7221175,0.74223608,4.4595785,2.116105,0.8946025,1.85422875,1.208395137,-1.371331953,1.37337375,1.469515793
8240,21059,-0.822354337,0.150000457,2.3918405,0.95973625,0.27494875,0.599923761,1.177855,2.05808375,0.044351403,6.5,3.343435,3.5108875,-2.437215,0.047433341,1.124081183,3.4491775,2.2703955,0.83829775,0.721543031,0.070892049,0.244377501,2.95262175,8.37938125,2.530349556,6.6130735,6.317942,0.164589602,-0.813435488,5.902728,-0.652361522,1.5842045,1.81325,0.390683784,8.75,0.20124675,3.27724,0.687216419,1.010862821,0.039769535,15.0,7.46755825,0.8791385,2.9177575,2.9344975,1.04523475,0.21811775,2.61276525,0.892734,2.982145,0.652267,0.811785027,4.312377,1.5986925,0.4571455,2.0800825,0.691590029,-1.088385387,1.312504,1.527111122
94,21060,-0.545812447,0.169341703,6.86289825,1.07022075,0.113662,0.429116237,1.4049525,3.187223,0.041871319,8.5,3.9728625,4.7058375,8.07639525,0.065860455,0.590354885,4.20246125,2.7127015,0.875789,0.727436921,0.081308527,0.365832387,2.954453,5.942392,1.941071022,25.96627525,8.0012925,0.311333572,-1.260156752,11.56873575,-4.174256601,1.644351,1.97698,0.384204526,9.25,0.212538,0.40623,0.605438993,0.653774239,0.042049952,21.5,6.71948075,0.8424255,4.06699125,4.1246475,1.5618825,0.1398325,2.301504,0.84504425,3.34781,0.69422125,0.748088968,4.5524185,1.6769075,0.7357215,2.2711475,1.440754579,-0.842012565,1.56641075,1.835998807
96,21061,-0.084349735,0.285321114,5.88644475,1.36358475,0.11366175,0.457633659,1.849225,2.92503325,0.070023068,11.75,4.0912725,4.88792,5.599012,0.064920244,-0.917388654,5.76662525,3.76119,0.900687,0.570955919,0.146585718,0.84517507,3.63831125,6.66777975,0.117192982,5.3163,8.56851725,0.317675003,-0.885957101,10.77436475,-3.595198588,1.7683265,2.03708,0.760757247,11.0,0.18187775,3.324025,0.980780337,-0.310643124,0.071898023,18.75,6.40546675,0.87850825,4.3750675,4.4034675,1.63785775,0.15625225,2.67591225,0.90677425,3.70926,0.4916175,0.548392087,3.83893725,1.7889625,1.72411,2.2971625,1.20263492,-0.979664291,3.13853225,3.012125543
8323,21062,0.798227356,0.153302667,0.665194,0.02803025,0.08377175,0.853606317,1.1393945,0.37600375,0.012452738,0.75,2.2946675,3.09475,10.5503775,0.109109045,4.074299883,1.036446,0.96467725,0.8893315,0.967498568,0.111689125,0.203983092,2.05395225,1.046041,4.556761085,11.606735,4.4594665,0.345979857,-0.506934986,3.759944,2.541490693,0.698106,0.82430025,0.037358214,0.75,0.04862125,0.51443,-0.88629915,-0.564457232,0.166977414,2.0,1.16355225,0.872593,2.74635225,2.75167,0.17924725,0.0127,0.24368925,0.91556925,2.0979875,0.27680825,0.857380392,0.61967075,0.71652775,0.140377,0.57747525,0.207707094,0.958517529,0.114977,1.615453609
104,21063,-1.110712568,0.16899956,3.30880025,0.51288575,0.13402725,0.586784368,1.6156325,2.44119025,0.02925044,2.25,3.557085,4.19085,11.7310375,0.038379572,2.070598655,1.2103265,1.74743725,0.86165925,0.817942818,0.056568738,0.139466916,2.81579425,5.8368735,3.788624867,12.698925,2.6837815,0.164154917,-0.977405872,7.49965025,-1.88672217,1.2411295,1.48641,0.260755551,6.25,0.05179625,-16.4657475,0.350918998,0.474521321,0.030320236,19.5,7.94789925,0.8605485,3.43471925,3.6107525,0.80996625,0.29717375,1.56337075,0.8146795,2.9150725,0.362533,0.89267641,4.639814,1.271859,0.26102725,1.80521,0.769342675,-0.955996443,1.05624725,1.075123155
116,21064,-1.035055324,0.0865934,1.20143475,1.0919045,0.197208,0.759921658,1.54724575,1.7081555,0.022209998,5.5,3.4672775,3.45260925,7.2309175,0.040806344,3.249575946,2.5507395,2.71116075,0.887259,0.94425435,0.084013554,0.210660643,3.1781655,2.4332655,2.560286631,0.83070475,5.04024125,0.07302622,-2.568547852,4.654044,0.397092131,1.9461065,2.2390975,0.060745559,2.5,0.260708,-12.666355,0.411530282,0.385712404,0.038865456,14.5,11.110976,0.87896825,2.9999085,3.03927925,0.6907795,0.47488025,0.7105505,0.91719075,3.1800275,0.886485,0.827227088,4.828677,1.97147,0.47206325,2.30161775,0.331228073,-0.834376187,0.2164835,0.684904081
126,21065,-0.6289137,0.144711536,4.6760495,0.3048385,0.15439225,0.466972103,1.1158575,2.47145525,0.04007824,2.5,3.754325,3.741705,0.49284,0.068133488,1.141847556,1.43898275,1.92909025,0.87160575,0.790456009,0.081739458,0.109150073,3.36858725,4.94565,4.58675742,6.150505,8.9592685,0.257321809,-1.283844442,8.4177545,-2.476312151,1.5303355,1.7326525,0.270022914,7.0,0.565002,-3.730117,-0.228418409,1.443035817,0.045567972,17.5,7.04739775,0.88552975,3.24481125,3.25466,1.65591125,0.28129875,1.855809,0.90298025,3.3909525,0.862812,0.905336663,4.62430425,1.5319775,0.19643775,1.817115,1.197010359,0.428968853,1.01298075,0.447426538
149,21066,-1.262875334,0.076016778,1.502647,0.18646075,0.2707775,0.75192079,1.69251,2.1907,0.023843063,1.25,3.1485025,4.1539875,1.877515,0.023620622,2.782245023,0.60386575,2.14117825,0.876646,0.902977184,0.019125417,0.017318843,2.81621275,7.31254825,4.822642245,-1.5653725,1.0055735,0.099158537,-1.725094458,5.6566345,-0.086751647,1.84446925,2.1054825,0.108200872,4.5,0.4193645,-8.661195,0.657918975,-0.686605578,0.009030859,14.0,6.26113725,0.890295,3.5875575,3.64525,0.63507725,0.2287325,1.42568475,0.893762,2.8193025,0.98831225,0.98332425,3.36296025,1.87356,0.03569575,2.28469275,0.354081669,-0.264868472,0.3420755,-0.76347641
641,21067,-0.084482266,0.087830706,3.1931465,0.623147,0.09066675,0.555323309,1.632835,2.01921325,0.027086492,3.5,3.448095,3.742715,-4.56293275,0.058344822,2.492350434,2.560232,1.74366625,0.89267675,0.903984811,0.093585054,0.272293309,3.1876775,6.8826,3.487038869,2.3807135,5.73347,0.221802551,-2.106834934,6.9358615,-1.286608579,1.091728,1.36567,0.107441703,4.25,0.321165,5.8908015,0.46954108,0.240035446,0.068087184,14.0,6.932484,0.83155425,3.31778075,3.34143,0.87923375,0.27318225,1.2315705,0.9256995,3.1929225,0.421358,0.801259507,3.739322,1.132945,0.37799625,2.295679,0.833210873,-0.625445042,0.3732805,2.205457155
8241,21068,-1.166124334,0.130848765,4.03553775,0.88190175,0.1102615,0.585477827,1.8322275,2.9828385,0.041570704,6.25,3.19271,4.9253275,-16.8820025,0.041631581,1.345698079,3.604099,2.1888835,0.87137725,0.743889958,0.064701004,0.250486062,2.7523795,7.65815775,2.572458404,11.43299975,7.23867,0.201841723,-0.606050423,8.96086525,-2.615015766,1.41812575,1.7730125,0.346883102,8.5,0.192173,-20.940175,0.405910016,-0.288207646,0.038670393,19.0,6.39361625,0.87167025,4.00282025,4.2905775,1.12179475,0.21548775,2.67278325,0.8865655,2.830355,0.69893775,0.812214614,3.87793075,1.5431575,0.415871,1.8554275,0.835996695,-1.120182242,1.1122145,1.766327977
8242,21069,0.060431792,0.230237375,4.47880375,0.998286,0.2246935,0.511984648,1.41932475,2.66321675,0.043882383,8.25,5.00438,4.307235,-9.929609,0.099160153,-0.943746456,4.393332,2.59686275,0.839489,0.667961591,0.091689832,0.476780802,4.3082865,6.4390125,1.919953897,6.57039275,6.006052,0.271681544,-2.191411408,8.78603875,-2.345210167,1.377068,1.63676725,0.531200059,12.0,0.16183175,14.14645,0.658325622,0.429672627,0.050493253,19.0,6.942778,0.8632725,3.55874325,3.65193,1.89298525,0.19566725,2.41506525,0.87408625,4.3705775,0.4766495,0.707665412,3.9919705,1.42516175,0.9600955,2.9157275,0.991512339,-0.905333588,2.7628485,2.326830533
8325,21070,-0.98468606,0.200804426,5.4711365,2.39756325,0.28928325,0.558517651,2.569575,3.91060175,0.041445645,14.5,4.9820475,6.76946,-1.7149,0.030431727,-0.757986234,4.27054325,6.10923275,0.864158,0.679842974,0.181998461,0.760558993,4.23527725,6.83517075,-1.22674905,8.269415,6.015618,0.20632945,-2.328237793,12.2405965,-4.43595059,2.9457985,3.5242625,0.47342667,11.75,0.10785675,5.562715,0.835633389,-2.450080313,0.053959962,26.25,6.75193975,0.8667675,5.79106175,5.851775,1.72897625,0.10073625,2.34611275,0.8623145,4.293865,1.0188425,0.574001855,3.88031975,3.0672225,2.58497025,3.152335,0.806994269,-1.303871567,2.359452,1.263530933
8326,21071,-1.078473274,0.14267956,3.1340975,1.21313725,0.13139675,0.603488197,1.83476,2.73507325,0.030990914,11.0,3.492645,4.70123,4.1644425,0.03527624,2.055873281,5.6750785,3.1173195,0.90312,0.831998289,0.10337661,0.599209043,2.9872305,4.5407125,0.721872283,13.884425,9.00972925,0.165676662,-1.796401547,7.8353275,-2.094904412,1.63483975,1.91829,0.23085813,6.25,0.0912115,-3.03532275,0.623650375,-0.673183163,0.052944596,18.75,7.07059575,0.87092775,4.22586475,4.2465775,0.983503,0.2701395,1.6520895,0.8887835,3.1079875,0.61394125,0.637167288,3.98834025,1.672545,1.1990295,2.2390025,0.664267058,-1.068171076,0.89174725,2.634692243
6933,21072,-0.342921784,0.105266111,2.54850525,1.12346825,0.18899825,0.64752704,2.21253,2.25185175,0.038263599,6.75,2.8580575,4.65338,-7.12843275,0.039258781,3.678460862,2.455632,3.21561125,0.89824025,0.925060809,0.058704077,0.171255515,2.30094025,5.951987,2.2643603,21.12782425,4.59335075,0.18217758,-1.968764858,7.20188525,-1.134921426,2.30797825,2.748715,0.082971039,2.25,0.1533025,-1.8508775,1.638401114,-1.334945496,0.022059988,14.0,6.2159015,0.8568115,4.16554925,4.181095,0.2619295,0.29059825,0.786101,0.86941275,2.4848525,0.74928175,0.86126498,3.006338,2.3554675,0.46689625,2.30552975,0.548322832,-1.414187769,0.23684875,0.505119416
8329,21073,0.263504276,0.226091096,8.74685525,1.790708,0.084091,0.382420475,1.7519875,3.0041615,0.050534259,10.0,4.507165,4.84024,5.11409,0.079647119,-1.016908638,3.5790285,4.676849,0.88855975,0.611067128,0.185032813,0.667296373,3.825517,7.15077475,0.150950522,13.50695,5.60117575,0.388884406,-1.342634149,13.58709525,-4.92129534,2.3141485,2.79925,0.646066685,13.0,0.158112,-2.05568,0.719559442,0.476465374,0.065669736,21.5,7.0809785,0.85546075,4.26072425,4.3058425,1.81886975,0.15144275,2.880649,0.87336775,3.937745,0.85043,0.616929576,4.41192475,2.3914875,1.877599,2.5368525,1.770113714,-0.748709293,2.93918425,1.536531293
6042,21074,-1.59881203,0.131754387,3.1853475,0.82266525,0.17376125,0.583793671,1.4748,2.78514375,0.042133366,4.5,3.1859625,4.433705,8.5531275,0.040615849,1.443260065,2.14058275,2.477716,0.88875125,0.75849608,0.085383225,0.183255388,2.83203975,6.3152645,3.418891206,2.2442325,5.488903,0.158051129,-0.485936572,7.6190525,-2.216475171,1.80003975,2.09337,0.319913383,7.75,0.50041225,-12.198765,-0.042425442,0.310454654,0.040995347,20.25,7.29111725,0.87238675,3.85730625,3.943315,1.260404,0.2754935,2.4467755,0.893723,2.8457975,0.7702925,0.846678294,4.802249,1.827625,0.384346,1.650065,0.754649268,-0.444859627,1.0210965,0.631548056
