,r2s,RMSEs,r2s_train,RMSEs_train,lambda_pen,Model_Name,feature_represenation,variance_maintained,Dimentionality,r2_summary,RMSE_summary,r2_train,RMSE_train,standard_error_r2,standard_error_RMSE,standard_error_r2_train,standard_error_RMSE_train,alpha,lasso_selection__estimator__alpha
4,0.035308174441890716,1.1352493375253963,0.6807314360759225,0.5542191809896736,0.0625,Lasso,SNPs,-,327819,0.008583409444192048,0.9648848297255797,0.35300035998804824,0.790676293833665,0.23362622066610594,0.22587443419549696,0.44985479414815155,0.31600825178684144,,
5,0.15524872365906528,0.9043200294504314,0.20098248989763245,0.895417064936679,0.125,Lasso,SNPs,-,327819,0.008583409444192048,0.9648848297255797,0.35300035998804824,0.790676293833665,0.23362622066610594,0.22587443419549696,0.44985479414815155,0.31600825178684144,,
6,-0.08640463864818204,0.7758660910810805,0.22390423212468402,0.8953978951415443,0.125,Lasso,SNPs,-,327819,0.008583409444192048,0.9648848297255797,0.35300035998804824,0.790676293833665,0.23362622066610594,0.22587443419549696,0.44985479414815155,0.31600825178684144,,
7,0.10973024490835825,0.8161231859455799,0.2160265426609379,0.8960874907881833,0.125,Lasso,SNPs,-,327819,0.008583409444192048,0.9648848297255797,0.35300035998804824,0.790676293833665,0.23362622066610594,0.22587443419549696,0.44985479414815155,0.31600825178684144,,
8,0.13231907097762674,0.9746425226677407,0.17925806701723468,0.900417433701519,0.125,Lasso,SNPs,-,327819,0.008583409444192048,0.9648848297255797,0.35300035998804824,0.790676293833665,0.23362622066610594,0.22587443419549696,0.44985479414815155,0.31600825178684144,,
9,-0.1313723196438219,1.009152575097653,0.6858695903377303,0.5626417761090763,0.0625,Lasso,SNPs,-,327819,0.008583409444192048,0.9648848297255797,0.35300035998804824,0.790676293833665,0.23362622066610594,0.22587443419549696,0.44985479414815155,0.31600825178684144,,
0,0.09788649899468349,1.0240081348818308,0.5185611177588729,0.6856481503490981,14.54716841717031,ElasticNet,SNPs,-,327819,0.05006898003893558,0.9448959819479421,0.3621346803904246,0.7934791450812547,0.21181903110713038,0.22717937617685752,0.2957016023704785,0.18537768098246027,0.01,
1,0.0025511230874206703,0.8948094469888989,0.11952535196681502,0.9466359829602111,2.9988913720876416,ElasticNet,SNPs,-,327819,0.05006898003893558,0.9448959819479421,0.3621346803904246,0.7934791450812547,0.21181903110713038,0.22717937617685752,0.2957016023704785,0.18537768098246027,0.1,
2,-0.0006143696126326148,1.009207575259876,0.43925165455826454,0.7479130134514669,0.2175218391684816,ElasticNet,SNPs,-,327819,0.05006898003893558,0.9448959819479421,0.3621346803904246,0.7934791450812547,0.21181903110713038,0.22717937617685752,0.2957016023704785,0.18537768098246027,0.995,
3,-0.11158649190829495,1.0500624526210236,0.2904061539713726,0.835832748206748,20.48398648154229,ElasticNet,SNPs,-,327819,0.05006898003893558,0.9448959819479421,0.3621346803904246,0.7934791450812547,0.21181903110713038,0.22717937617685752,0.2957016023704785,0.18537768098246027,0.01,
4,0.012217943787541818,1.148755289702009,0.17931381275507385,0.8885707945904174,0.3447051814093891,ElasticNet,SNPs,-,327819,0.05006898003893558,0.9448959819479421,0.3621346803904246,0.7934791450812547,0.21181903110713038,0.22717937617685752,0.2957016023704785,0.18537768098246027,0.85,
5,0.13728191316402094,0.9138863132763531,0.29736823795942635,0.8396747768273775,19.882382803511586,ElasticNet,SNPs,-,327819,0.05006898003893558,0.9448959819479421,0.3621346803904246,0.7934791450812547,0.21181903110713038,0.22717937617685752,0.2957016023704785,0.18537768098246027,0.01,
6,-0.0948318348077879,0.778869458782636,0.25934655846141286,0.8747137110947117,21.08258142537358,ElasticNet,SNPs,-,327819,0.05006898003893558,0.9448959819479421,0.3621346803904246,0.7934791450812547,0.21181903110713038,0.22717937617685752,0.2957016023704785,0.18537768098246027,0.01,
7,0.17729804184457798,0.7845419526712492,0.49580488433621817,0.7186195900432375,15.264181631979143,ElasticNet,SNPs,-,327819,0.05006898003893558,0.9448959819479421,0.3621346803904246,0.7934791450812547,0.21181903110713038,0.22717937617685752,0.2957016023704785,0.18537768098246027,0.01,
8,0.20873810577289986,0.9307337338660979,0.5188214974097619,0.6894355790921168,14.300193070415979,ElasticNet,SNPs,-,327819,0.05006898003893558,0.9448959819479421,0.3621346803904246,0.7934791450812547,0.21181903110713038,0.22717937617685752,0.2957016023704785,0.18537768098246027,0.01,
9,0.07174887006692654,0.9140854614294467,0.5029475347270278,0.7077471041971618,15.273067385308762,ElasticNet,SNPs,-,327819,0.05006898003893558,0.9448959819479421,0.3621346803904246,0.7934791450812547,0.21181903110713038,0.22717937617685752,0.2957016023704785,0.18537768098246027,0.01,
